_id,name,brand,manufacturer,PriorityIndex,category,subCategory,margin,margin%,sp,mrp,availability,limit,DealerPrice,JioMartPrice,BigBasketPrice,GrofersPrice,discount,gst,weight,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f27081e7),Amul SugarFree Dark Chocolate,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,25,20,100,125,Y,10,100,100,115,100,20,18,150g,,https://images-na.ssl-images-amazon.com/images/I/91EqeXriEEL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81IBW9geZJL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27081e8),Amul Milk Chocolate  HBD pack,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,20,20,80,100,N,10,80,80,80,80,20,18,150g,,,https://images-na.ssl-images-amazon.com/images/I/41MBSB8HNZL.jpg
ObjectId(5ffb514e80ef0812f27081e9),Amul Venezuela Chocolate,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,30,20,120,150,N,10,120,120,140,120,20,18,125g,,https://images-na.ssl-images-amazon.com/images/I/81VkYsQhkfL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51sta5GypLL.jpg
ObjectId(5ffb514e80ef0812f27081ea),Amul Tanzania Chocolate,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,30,20,120,150,N,10,120,120,120,120,20,18,125g,,https://images-na.ssl-images-amazon.com/images/I/91k1tn8AqPL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81x98fBXKfL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27081eb),Amul Peru Chocolate,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,30,20,120,150,N,10,120,135,120,120,20,18,125g,,,https://images-na.ssl-images-amazon.com/images/I/319WSjEeG0L.jpg
ObjectId(5ffb514e80ef0812f27081ec),Amul Bitter 90% Chocolate,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,25,20,100,125,Y,10,100,112,115,100,20,18,150g,,https://images-na.ssl-images-amazon.com/images/I/91RilF10yiL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81At1L42PdL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27081ed),Amul Green-T chocolate,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,25,20,100,125,N,10,100,112,115,100,20,18,150g,,https://images-na.ssl-images-amazon.com/images/I/71Dh55OKeLL._SL1200_.jpg,https://images-na.ssl-images-amazon.com/images/I/71PZDcvEgXL._SL1200_.jpg
ObjectId(5ffb514e80ef0812f27081ee),Amul Chocolate Syrup,Amul,Kaira Coop Milk Producers (Anand),9,Confectionery and Snacks ,,13,20,52,65,N,10,52,52,52,52,20,18,250g,,,https://images-na.ssl-images-amazon.com/images/I/21XSe3Ab39L.jpg
ObjectId(5ffb514e80ef0812f27081ef),Amul Ivory Coast Chocolate,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,30,20,120,150,N,10,120,135,140,120,20,18,125g,,,https://images-na.ssl-images-amazon.com/images/I/71mp%2BhQk4BL._SL1200_.jpg
ObjectId(5ffb514e80ef0812f27081f0),Amul INDIA origin MILK Chocolate,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,30,20,120,150,Y,10,120,120,140,120,20,18,125g,,,https://grofers.com/prn/amul-india-twilight-tryst-single-origin-milk-chocolate/prid/425621
ObjectId(5ffb514e80ef0812f27081f1),Amul 99% CACAO CHOCOLATE,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,30,20,120,150,Y,10,120,135,120,120,20,18,125g,,https://images-na.ssl-images-amazon.com/images/I/8187bPzzuRL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61oeeFMSVcL._SL1252_.jpg
ObjectId(5ffb514e80ef0812f27081f2),Amul Sugar Free Dark Chocolate,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,5.01,16.7,25,30,N,10,24.99,24,24,24,17,18,35g,,,https://images-na.ssl-images-amazon.com/images/I/41YskDcEa0L.jpg
ObjectId(5ffb514e80ef0812f27081f3),Amul Dark Chocolate,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,4.175,16.7,21,25,N,10,20.825,20,20,20,17,18,40g,,,https://images-na.ssl-images-amazon.com/images/I/416KQhbAMTL.jpg
ObjectId(5ffb514e80ef0812f27081f5),Amul Fruit N Nut Chocolate,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,5.01,16.7,25,30,N,10,24.99,24,24,24,17,18,40g,,https://www.bigbasket.com/media/uploads/p/xxl/100006128-2_10-amul-fruit-n-nut-chocolate.jpg,https://www.bigbasket.com/media/uploads/p/xxl/100006128_2-amul-fruit-n-nut-chocolate.jpg
ObjectId(5ffb514e80ef0812f27081f6),Amul INDIA origin DARK Chocolate,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,30,20,120,150,Y,10,120,120,140,120,20,18,125g,,,https://images-na.ssl-images-amazon.com/images/I/410-pHxgwFL.jpg
ObjectId(5ffb514e80ef0812f27081f7),Amul Hazelnut Chocolate,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,40,20,160,200,Y,10,160,160,160,160,20,18,150g,,https://images-na.ssl-images-amazon.com/images/I/91ev9AMpdCL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81d7xnJOlRL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27081f8),Amul Raisin & Almond Milk Choc,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,40,20,160,200,Y,10,160,160,160,160,20,18,150g,,https://images-na.ssl-images-amazon.com/images/I/81y6fEfHr6L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81NF6ClBd-L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27081f9),Amul DARK EMERALD,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,40,20,160,200,Y,10,160,160,160,160,20,18,280g,,,https://images-na.ssl-images-amazon.com/images/I/71kpghKaWYL._SL1426_.jpg
ObjectId(5ffb514e80ef0812f27081fa),Amul Kool Cafe Pet Bottle (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,5.5,11,45,50,Y,10,44.5,40,40,40,11,12,2x200ml,,,https://images-na.ssl-images-amazon.com/images/I/410PmgFiDqL.jpg
ObjectId(5ffb514e80ef0812f27081fb),Amul Kool Thandai Pet Bottle (Pack of 3),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,N,10,53.4,48,48,48,11,12,3x180ml,,,https://images-na.ssl-images-amazon.com/images/I/81FAuNaMU7L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27081fc),Amul Banana Pet Bottle (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,5.5,11,45,50,N,10,44.5,40,40,40,11,12,2x200ml,,,https://i1.wp.com/www.homeshoptoday.com/wp-content/uploads/2020/01/40181677_4-amul-banana-milk-shake.jpg?fit=500%2C500&ssl=1
ObjectId(5ffb514e80ef0812f27081fd),Amul Kool Rose Pet Bottle (Pack of 3),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,Y,10,53.4,48,48,48,11,12,3x180ml,,,https://content.jdmagicbox.com/quickquotes/images_main/amul-kool-rose-pet-bottle-200-ml-168019918-gsgxh.jpg
ObjectId(5ffb514e80ef0812f27081fe),Amul Kool Kesar Pet Bottle (Pack of 3),Amul,Kaira Coop Milk Producers (Anand),8,Beverages,Tea and coffee,6.6,11,53,60,Y,10,53.4,48,48,48,11,12,3x180ml,,,https://images-na.ssl-images-amazon.com/images/I/61QW9TBmqpL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27081ff),Amul Kool Elaichi Pet Bottle (Pack of 3),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,Y,10,53.4,48,48,48,11,12,3x180ml,,,https://images-na.ssl-images-amazon.com/images/I/61pMxFTMeZL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708200),Amul Kool Badam Pet Bottle (Pack of 3),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,Y,10,53.4,48,48,48,11,12,3x180ml,,,https://images-na.ssl-images-amazon.com/images/I/41u6wwxXT9L.jpg
ObjectId(5ffb514e80ef0812f2708201),Amul Kool Sugarfree Elaichi Pet Bottle (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,5.5,11,45,50,N,10,44.5,40,40,40,11,12,2x180ml,,,https://www.goldenbasket.co.in/wp-content/uploads/2020/05/10500.jpg
ObjectId(5ffb514e80ef0812f2708202),Amul Kadhai Doodh Pet Bottle (Pack of 3),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,Y,10,53.4,48,48,48,11,5,3x180ml,,,https://images-na.ssl-images-amazon.com/images/I/31a0Froc6qL.jpg
ObjectId(5ffb514e80ef0812f2708204),Amul Ghee,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,41.3,8.515463918,441,485,N,5,443.7,444.25,485,446,9,12,1l,,https://images-na.ssl-images-amazon.com/images/I/614W4NW9UDL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61VUanxgukL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708205),Amul Ghee Tin,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,116.75,4.765306122,2230,2450,Y,3,2333.25,2295.88,2450,1960,9,12,5l,,https://images-na.ssl-images-amazon.com/images/I/61Ypo66x5jL._SL1308_.jpg,https://images-na.ssl-images-amazon.com/images/I/61JTzdP02oL._SL1308_.jpg
ObjectId(5ffb514e80ef0812f2708206),Amul Cow Ghee Tin,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,43.8,8.504854369,469,515,Y,5,471.2,466.29,475,490,9,12,1l,,https://images-na.ssl-images-amazon.com/images/I/61gPBNkYbnL._SL1439_.jpg,https://images-na.ssl-images-amazon.com/images/I/61FwJLZFQ7L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708207),Amul Ghee Pet Jar,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,9.16,8.481481481,98,108,Y,10,98.84,86,110,86,9,12,200ml,,,https://seller.shoponn.in/Item/Amul%20Ghee%20jar%20200ml%20A.jpg
ObjectId(5ffb514e80ef0812f2708208),Amul Ghee Pet Jar,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,12.525,4.911764706,232,255,Y,5,242.475,204,204,204,9,12,500ml,,,https://images-na.ssl-images-amazon.com/images/I/51QjJG4lFNL.jpg
ObjectId(5ffb514e80ef0812f2708209),Amul Ghee,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,21.675,8.5,232,255,Y,5,233.325,229.05,250,204,9,12,500ml,,,https://rukminim1.flixcart.com/image/416/416/j5zmw7k0/ghee/b/h/f/500-pure-tetrapack-amul-original-imaewkdebmgjxqgu.jpeg?q=70
ObjectId(5ffb514e80ef0812f270820a),Amul Cow Ghee,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,23,8.846153846,237,260,Y,5,237,208,250,208,9,12,500ml,,,https://images-na.ssl-images-amazon.com/images/I/613KN0fTKdL._SL1086_.jpg
ObjectId(5ffb514e80ef0812f270820b),Amul Cow Ghee Jar,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,13.095,11.7972973,101,111,Y,5,97.905,89,89,89,9,12,200ml,,,https://res.sastasundar.com/incom/images/product/Amul-Cow-Ghee-1584603236-10071611-1.jpg
ObjectId(5ffb514e80ef0812f270820c),Amul Cow Ghee Refill,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,25.05,4.911764706,464,510,Y,5,484.95,466.29,408,408,9,12,1l,,https://rukminim1.flixcart.com/image/416/416/jxtakcw0/ghee/3/r/r/1-cow-ghee-1l-pouch-pouch-amul-original-imafg6z7hejuzhts.jpeg?q=70,https://rukminim1.flixcart.com/image/416/416/jxtakcw0/ghee/3/r/r/1-cow-ghee-1l-pouch-pouch-amul-original-imafg6z2ecgvpcuh.jpeg?q=70
ObjectId(5ffb514e80ef0812f270820d),AMUL Ghee,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,41.25,8.505154639,441,485,Y,5,443.75,444.25,475,446,9,12,1l,,https://rukminim1.flixcart.com/image/416/416/j3nbwy80/ghee/c/k/h/1000-pure-ghee-tetrapack-amul-original-imaeuz56w3zhgqea.jpeg?q=70,https://rukminim1.flixcart.com/image/416/416/j3nbwy80/ghee/c/k/h/1000-pure-ghee-tetrapack-amul-original-imaeuz55nnzghhpr.jpeg?q=70
ObjectId(5ffb514e80ef0812f270820e),AMUL Cow Ghee,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,42.5,8.5,455,500,Y,5,457.5,444.25,475,494,9,12,1l,,,https://rukminim1.flixcart.com/image/416/416/jxtakcw0/ghee/3/r/r/1-cow-ghee-1l-pouch-pouch-amul-original-imafg6z2ecgvpcuh.jpeg?q=70
ObjectId(5ffb514e80ef0812f270820f),Amul Kool Lassee Rose,Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,5.6,8,64,70,Y,10,64.4,56,56,56,9,12,1l,,,https://images-na.ssl-images-amazon.com/images/I/51TdPCNzFkL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708210),Amul Lassi (Pack of 4),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,8,10,72,80,Y,10,72,64,64,64,10,0,4x250ml,,https://images-na.ssl-images-amazon.com/images/I/71AFUNd8HvL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/41CkFXdPaqL.jpg
ObjectId(5ffb514e80ef0812f2708211),Amulya Refill,Amul,Kaira Coop Milk Producers (Anand),5,Breakfast & Dairy,Dairy,5.44,6.8,74,80,N,10,74.56,64,64,64,7,5,200g,,,https://images-na.ssl-images-amazon.com/images/I/51ZZ0A3464L._SL1108_.jpg
ObjectId(5ffb514e80ef0812f2708212),Amulya Refill,Amul,Kaira Coop Milk Producers (Anand),5,Breakfast & Dairy,Dairy,13.4,6.802030457,183,197,Y,10,183.6,158,158,158,7,5,500g,,,https://images-na.ssl-images-amazon.com/images/I/71xo7zY1C1L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708213),Amul Slim n Trim  Refill,Amul,Kaira Coop Milk Producers (Anand),7,Breakfast & Dairy,Dairy,49.75,25,149,199,N,10,149.25,159,179,159,25,5,500g,,https://images-na.ssl-images-amazon.com/images/I/51tQsrpee0L._SL1080_.jpg,https://images-na.ssl-images-amazon.com/images/I/611qbJp8IUL._SL1080_.jpg
ObjectId(5ffb514e80ef0812f2708214),Amul Mithai Gulabjamun Round  Tin,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,Sweets,28.6,13,191,220,Y,10,191.4,176,176,176,13,5,1kg,,,https://images-na.ssl-images-amazon.com/images/I/71f0KgUjrTL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708215),Amul Mithai Gulab Jamun RoundTin,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,Sweets,14.95,13,100,115,Y,10,100.05,92,92,92,13,5,500gm,,,https://images-na.ssl-images-amazon.com/images/I/81nUz4F-nfL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708216),Amul Rosogolla Tin,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,Sweets,24.05,13,161,185,Y,10,160.95,148,148,148,13,5,1kg,,,https://images-na.ssl-images-amazon.com/images/I/41F9hSdpyoL.jpg
ObjectId(5ffb514e80ef0812f2708217),Amul Rosogolla  Tin,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,Sweets,12.35,13,83,95,Y,10,82.65,76,76,76,13,5,500gm,,,https://images-na.ssl-images-amazon.com/images/I/413syrjlcEL.jpg
ObjectId(5ffb514e80ef0812f2708218),Amul Kool Strawberry Can (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,8,13.33333333,52,60,N,10,52,48,48,48,14,12,2x200ml,,,https://ls-m.globallinker.net/265060/2020/4780932.png?width=390&height=390
ObjectId(5ffb514e80ef0812f2708219),Amul Kool Badam MS Can (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,8,13.33333333,52,60,Y,10,52,48,48,48,14,12,2x200ml,,,https://www.theroyalfresh.com/images/thumbs/0001502_amul-kool-badam-ms-can-200ml_510.jpeg
ObjectId(5ffb514e80ef0812f270821a),Amul Kool Koko Can (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,8,13.33333333,52,60,Y,10,52,48,48,48,14,12,2x200ml,,,https://rukminim1.flixcart.com/image/416/416/j5zmw7k0/milk/7/z/v/200-flavored-amul-original-imaewkdahfk5v8vd.jpeg?q=70
ObjectId(5ffb514e80ef0812f270821b),Amul Kadhai Doodh Can (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,8,13.33333333,52,60,Y,10,52,48,48,48,14,12,2x200ml,,https://images-na.ssl-images-amazon.com/images/I/71Y4qCBvLGL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71OwqCFS%2BTL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270821c),Amul Double Choc Milkshake Can (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,8.8,11,71,80,N,10,71.2,64,64,64,11,12,2x200ml,,,https://images-na.ssl-images-amazon.com/images/I/61bAfi-FTiL._SL1125_.jpg
ObjectId(5ffb514e80ef0812f270821d),Amul Kool Café Hazelnut Can (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,N,10,53.4,48,48,48,11,12,2x200ml,,,https://images-na.ssl-images-amazon.com/images/I/5142LbySjzL._SL1037_.jpg
ObjectId(5ffb514e80ef0812f270821e),Amul Dark Chocolate Milk Tetra Pack (Pack of 3),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,8.25,11,67,75,N,10,66.75,60,60,60,11,12,3x180ml,,,https://images-na.ssl-images-amazon.com/images/I/616edm1fIpL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270821f),Amul Double Choc Milkshake  Tetra Pack (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,N,10,53.4,48,48,48,11,12,2x180ml,,,https://images-na.ssl-images-amazon.com/images/I/61bAfi-FTiL._SL1125_.jpg
ObjectId(5ffb514e80ef0812f2708220),Amul Pro Drink Tetra Pack (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Beverages,Tea and coffee,6.6,11,53,60,N,10,53.4,48,48,48,11,12,2x250ml,,,https://images-na.ssl-images-amazon.com/images/I/71wJPn1dQYL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708221),Amul Vanilla Milk Shake Tetra Pack,Amul,Kaira Coop Milk Producers (Anand),10,Beverages,Tea and coffee,93,46.5,98,200,N,10,107,160,160,160,51,12,1l,,,https://amul.com/files/products/add/Amul_Vanilla_Milkshake.png
ObjectId(5ffb514e80ef0812f2708222),Amul Whipping Cream,Amul,Kaira Coop Milk Producers (Anand),5,Breakfast & Dairy,Dairy,4.83,7,64,69,Y,10,64.17,55,64,55,7,5,250ml,,,https://images-na.ssl-images-amazon.com/images/I/51Nmb3EQmfL.jpg
ObjectId(5ffb514e80ef0812f2708223),Amul Fresh Cream Tetra Pack,Amul,Kaira Coop Milk Producers (Anand),7,Breakfast & Dairy,Dairy,13.79,7,183,197,Y,10,183.21,158,158,158,7,0,1l,,,https://images-na.ssl-images-amazon.com/images/I/71xrLO3FK5L._SL1397_.jpg
ObjectId(5ffb514e80ef0812f2708224),Amul Fresh Cream Tetra Pack,Amul,Kaira Coop Milk Producers (Anand),7,Breakfast & Dairy,Dairy,4.41,7,59,63,Y,10,58.59,50,63.27,50,7,0,250ml,,https://images-na.ssl-images-amazon.com/images/I/814gJqQRaeL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81UU-9npX1L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708225),Amul Whipping Cream,Amul,Kaira Coop Milk Producers (Anand),5,Breakfast & Dairy,Dairy,14.7,7,195,210,Y,10,195.3,168,168,168,7,5,1l,,,https://www.bigbasket.com/media/uploads/p/l/30009313_4-amul-whipping-cream.jpg
ObjectId(5ffb514e80ef0812f2708226),Amul Lactose Free Milk (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),5,Breakfast & Dairy,Dairy,5,10,45,50,Y,10,45,40,40,40,10,5,2x250ml,,https://images-na.ssl-images-amazon.com/images/I/A1aCOJKu7OL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71VofBkeglL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708227),Amul Gold Standardised Milk Tetra Pack,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,4.08,6,64,68,Y,10,63.92,54,54,54,6,5,1l,,https://images-na.ssl-images-amazon.com/images/I/71bpjn2Ui4L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71b0D5QmWFL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708228),Amul Slim n Trim UHT Skimmed Milk,Amul,Kaira Coop Milk Producers (Anand),5,Breakfast & Dairy,Dairy,7.5,10,68,75,Y,10,67.5,60,60,60,10,5,1l,,https://images-na.ssl-images-amazon.com/images/I/71CYfCnlcWL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61w9BSa2UOL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708229),Amul Taaza Fresh Toned Milk tetra Pack,Amul,Kaira Coop Milk Producers (Anand),8,Breakfast & Dairy,Dairy,3.85,6.015625,60,64,Y,10,60.15,51,51,51,7,5,1l,,https://images-na.ssl-images-amazon.com/images/I/81j1LquhkJL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81Uje4%2B4yFL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270822a), Amul Butter cookies ,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,1.2,12,9,10,N,10,8.8,9.3,8,8,12,18,32g,,,https://images-na.ssl-images-amazon.com/images/I/51u0zYRR10L.jpg
ObjectId(5ffb514e80ef0812f270822b),Amul Coconut cookies,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,1.8,12,13,15,N,10,13.2,12,12,12,12,18,50g,,,https://images-na.ssl-images-amazon.com/images/I/71QoxCHcH9L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270822c),Amul Oats & Honey Cookies,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,1.8,12,13,15,N,10,13.2,12,12,12,12,18,50g,,,https://basketpay.in/wp-content/uploads/2020/05/01-666x666.jpg
ObjectId(5ffb514e80ef0812f270822d),Amul Nuts & Raisins Cookies,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,2.4,12,18,20,N,10,17.6,16,16,16,12,18,50g,,,https://ekcon.online/pub/media/catalog/product/cache/7/image/265x265/beff4985b56e3afdbeabfc89641a4582/d/_/d_1dzd9u0aan09i.jpg
ObjectId(5ffb514e80ef0812f270822e),Amul Butter cookies,Amul,Kaira Coop Milk Producers (Anand),5,Confectionery and Snacks ,,9.75,15,55,65,Y,10,55.25,52,52,52,15,18,200g,,,https://cdn.shopify.com/s/files/1/0278/5879/6649/products/AmulButtercookies200g_600x.jpg?v=1597998266
ObjectId(5ffb514e80ef0812f270822f),Amul Chocolate cookies,Amul,Kaira Coop Milk Producers (Anand),10,Confectionery and Snacks ,,18.18,27.96923077,47,65,Y,10,46.82,52,52,52,28,18,200g,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQE5qoyxiMixScKp_ducT_Fs5fu_FAfWhpIMA&usqp=CAU
ObjectId(5ffb514e80ef0812f2708230),Amul Elaichi Rusk (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),8,Confectionery and Snacks ,,8.4,14,52,60,Y,10,51.6,48,48,48,14,5,2x200g,,,https://padelasuperstore.in/wp-content/uploads/2019/01/IMG_5123-1-scaled.jpg
ObjectId(5ffb514e80ef0812f2708231),Amul Milk Rusk (Pack of 2),Amul,Kaira Coop Milk Producers (Anand),7,Confectionery and Snacks ,,10.86,18.1,49,60,N,10,49.14,48,48,48,19,5,2x200g,,,https://achesaman.com/wp-content/uploads/2020/05/amul-rusk-25-200-gm-2.jpeg
